F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42
1.1197,0.82,25.0886,2.338,70.9,42.8,1.4036,176.4,15.21,13.95,5.7066,91,139,25,1,22.32,43.17,119.9,8.0,10.62,2.54,5.581,13.428,1.9214,26.4,18.4,1.052,72.6,77.91,60.2,1.154,8.34,72.51,0.854,306.4,6.16,41.2,0,0,0,0,0
1.6864,1.2764,20.4881,2.423,39.5,32.4,1.7928,167.3,17.69,12.49,3.757,86,141,0,1,30.76,40.26,98.9,11.9,6.54,3.13,4.698,27.75,2.6753,94.64,59.7,1.032,56.3,64.6,72.8,1.97,9.98,70.33,2.289,326.8,5.17,40.9,1,0,0,0,0
1.917,1.0242,26.0973,2.42,108.3,27.9,2.1412,175.2,20.12,13.47,5.981,87,108,0,1,13.9,43.9,101.0,21.5,0.93,3.58,6.258,30.621,2.6513,50.68,22.8,1.029,81.0,58.72,124.2,5.902,6.24,70.75,5.922,305.0,5.05,24.3,0,0,0,0,0
1.3577,1.1282,30.7494,2.34,84.8,25.2,1.4522,190.7,18.32,14.88,6.5738,90,157,73,0,25.42,39.85,100.2,21.4,3.35,2.22,3.0,13.436,4.7693,38.21,5.9,0.978,108.6,36.13,87.8,1.55,9.55,61.87,2.451,280.9,5.52,58.8,1,0,0,0,0
1.5227,0.7996,26.0527,2.426,76.4,36.4,1.7275,158.6,16.46,17.39,4.9036,72,124,0,1,29.19,41.64,94.6,22.4,0.72,3.3,4.804,22.442,5.0346,15.1,30.7,0.87,94.9,10.01,60.9,3.161,7.69,68.84,0.808,285.9,4.53,41.4,0,0,0,0,1
1.8545,1.1968,21.9942,2.386,82.6,44.1,1.4076,188.4,14.97,13.55,5.1559,85,126,0,0,17.89,39.35,108.6,17.8,4.64,1.07,4.564,17.636,3.5035,17.17,68.4,1.216,64.6,83.44,25.2,0.451,2.0,70.61,3.875,253.2,7.79,33.8,0,0,0,0,0
1.5806,0.9707,38.8039,2.367,84.0,29.9,1.8002,183.6,16.28,13.08,5.8104,76,153,37,0,15.63,41.99,43.3,14.7,1.61,1.95,5.51,18.384,2.5578,47.9,6.0,1.244,122.3,52.89,91.8,1.015,8.06,74.24,2.954,275.8,6.39,25.7,1,0,0,0,0
1.266,1.2262,22.118,2.431,84.5,33.4,1.02,152.8,12.85,11.1,5.7133,85,137,0,0,5.0,40.2,48.7,25.3,3.58,3.13,4.728,19.28,3.1778,52.9,49.4,1.435,36.3,22.2,51.8,1.254,6.7,70.21,1.91,154.6,5.94,61.7,0,1,0,0,0
1.0621,1.0745,24.8849,2.196,76.2,29.5,0.9703,157.5,15.68,13.97,5.4068,76,129,0,0,28.03,42.21,61.1,26.3,0.7,2.06,5.586,26.596,3.9383,29.14,51.4,0.869,99.1,13.12,107.8,30.0,9.17,73.7,0.943,278.8,5.27,20.7,0,0,0,1,0
1.1856,0.9663,19.2115,2.365,69.6,24.2,1.6403,145.0,13.14,9.73,5.2332,84,130,0,1,12.02,46.99,87.3,23.3,1.02,1.68,5.177,19.003,3.2787,58.6,9.9,1.208,84.3,57.03,66.5,18.233,12.66,67.33,5.185,284.2,4.58,33.2,0,0,0,1,0
1.5387,0.79,24.25,2.24,88.4,31.2,2.0972,154.6,19.67,15.76,3.7673,76,127,30,0,5.0,48.82,79.2,32.0,4.27,2.67,4.222,16.861,1.7323,21.03,61.8,1.028,79.0,45.56,67.1,3.342,2.0,66.22,1.227,424.0,3.9,66.9,1,0,0,0,0
1.226,0.6285,27.4438,2.283,80.6,27.8,1.4792,165.5,19.61,18.49,5.0951,72,155,0,0,13.77,42.09,93.0,38.8,1.97,3.27,6.098,26.069,2.349,89.49,4.8,1.313,80.4,22.68,23.6,10.994,10.96,76.73,0.946,245.1,7.03,49.5,1,0,1,1,0
1.1393,0.5992,29.752,2.386,83.8,34.3,1.768,165.1,12.2,13.89,6.257,88,125,39,0,30.02,43.26,98.3,24.1,1.24,2.52,5.208,25.291,1.7609,23.27,19.5,0.791,35.1,42.38,29.2,1.701,7.22,79.54,2.134,300.1,4.81,49.7,0,0,1,1,0
1.3128,1.0168,29.5376,2.328,55.8,43.1,1.752,166.1,17.26,13.97,4.5827,82,148,0,0,5.0,45.3,61.8,27.4,0.82,1.55,4.896,24.441,4.9657,191.85,16.2,1.363,37.1,78.43,71.9,0.917,6.09,63.34,1.87,307.8,4.57,70.1,0,0,0,0,0
1.3993,1.1273,23.6081,2.373,57.8,34.4,1.9436,148.3,16.48,17.91,6.4788,85,105,0,0,9.24,44.99,114.2,26.7,2.78,2.04,4.821,16.463,2.9742,53.51,7.9,1.224,69.9,37.07,74.5,2.969,12.39,76.11,2.45,361.6,3.65,81.3,0,0,0,1,0
1.8173,1.0174,21.3726,2.289,86.3,46.4,2.1054,180.5,20.33,16.03,5.854,65,172,0,0,11.73,49.53,110.4,36.6,0.67,2.2,4.89,24.201,3.0838,55.45,9.9,1.4,54.0,40.56,64.8,2.847,9.83,64.74,2.073,362.8,5.58,32.8,1,0,0,0,0
1.8561,1.6067,20.3799,2.471,64.7,39.8,1.2657,174.3,19.8,20.45,6.0385,69,147,0,0,34.65,41.64,47.0,11.6,0.78,0.76,5.044,24.127,3.5252,54.85,100.7,1.053,56.9,26.37,104.8,1.219,4.73,74.25,5.268,210.8,3.9,33.4,0,0,0,0,0
0.926,0.7827,30.0188,2.307,73.1,35.0,1.8406,175.4,18.12,10.96,5.4458,69,153,66,0,54.61,49.41,52.7,14.2,3.12,3.73,3.0,16.623,2.0234,19.99,72.6,1.306,48.1,17.01,23.9,3.031,2.61,72.9,2.165,201.4,4.23,64.5,1,0,0,1,0
1.6422,1.296,37.8635,2.516,84.6,46.0,2.0714,187.7,20.12,18.48,5.2484,87,122,0,0,37.43,44.78,106.8,31.6,5.82,2.74,4.935,16.367,4.2325,7.96,11.2,1.144,71.2,36.05,73.2,30.0,10.62,77.68,0.89,262.7,6.48,47.5,0,0,0,0,0
1.3046,1.2647,26.9997,2.482,69.4,24.7,1.5416,169.8,14.84,13.09,5.482,86,143,0,0,25.4,42.4,74.3,31.0,6.35,2.3,3.565,22.492,2.252,30.56,62.9,1.201,61.1,5.89,37.6,1.746,7.95,66.81,1.39,276.4,4.08,71.3,0,0,0,0,0
1.1489,0.8558,30.9606,2.419,91.8,35.7,1.3365,166.3,17.22,18.51,4.6843,97,149,0,0,19.84,42.27,118.8,31.9,2.03,3.81,5.95,13.022,4.0438,231.33,29.0,1.251,28.4,68.47,81.1,5.234,13.35,73.69,3.036,256.9,5.76,56.2,0,0,0,1,0
0.9216,1.3254,23.9618,2.306,69.2,29.5,1.2155,179.4,15.74,18.57,5.1895,105,146,0,0,33.05,46.49,94.3,29.3,2.7,1.14,7.157,25.853,3.5391,36.91,82.4,1.198,74.5,70.56,14.8,4.312,2.0,66.66,3.236,381.0,2.0,11.3,0,0,0,0,0
1.2884,0.9938,27.3423,2.506,66.9,28.6,1.4155,174.1,16.36,15.59,4.143,83,121,0,0,34.1,47.39,77.5,19.6,1.89,1.35,8.99,28.347,2.6624,11.8,44.8,1.509,82.6,44.44,121.0,1.709,14.7,71.01,2.237,340.5,5.5,24.4,0,0,0,0,1
1.5097,1.0772,28.5858,2.388,95.6,34.5,1.466,167.4,13.51,13.56,4.9428,57,163,0,0,7.88,43.44,120.3,17.7,2.76,3.0,5.898,15.91,1.7159,39.72,25.6,0.859,62.8,59.01,81.7,20.182,13.9,72.74,0.685,415.8,7.09,52.1,0,0,0,0,0
1.7248,0.4653,29.0787,2.334,49.2,34.2,1.5686,162.4,14.58,12.65,4.2274,72,130,0,0,11.54,40.69,130.1,28.9,1.61,1.78,3.987,27.368,1.8384,14.36,8.5,1.423,88.9,88.52,36.6,10.542,17.98,70.72,2.031,339.2,4.73,44.3,0,0,0,0,0
1.2564,1.1153,19.3554,2.457,53.8,25.6,1.2903,180.3,16.03,16.63,3.3132,75,131,0,0,19.28,44.23,56.6,19.0,4.13,1.89,4.579,22.7,4.9005,55.11,158.6,1.055,108.7,60.07,65.8,7.329,2.0,66.76,1.3,412.6,6.44,44.0,1,0,0,0,0
1.4175,1.1298,24.3237,2.408,53.5,36.0,1.233,172.0,15.52,14.18,5.9493,88,140,60,0,25.24,44.8,87.6,16.7,4.54,2.9,6.717,28.09,3.9326,20.89,160.0,1.352,69.8,42.02,102.8,3.588,8.52,74.86,1.107,243.2,5.44,69.2,0,0,0,0,0
1.3528,1.1298,24.5171,2.429,77.8,37.6,1.5376,162.1,14.53,19.35,5.5491,71,119,0,0,33.52,38.83,78.9,34.1,1.77,1.51,6.684,17.738,3.0892,30.1,4.0,0.945,96.5,39.76,64.5,12.974,2.0,73.91,1.517,295.2,3.07,94.9,0,0,0,0,1
1.5955,1.4306,31.5715,2.468,68.4,46.8,1.4289,161.3,11.11,14.08,7.1289,89,133,53,0,6.31,49.36,135.8,24.6,2.04,1.26,6.217,22.3,3.3554,39.77,7.0,0.953,97.0,85.25,77.9,4.551,5.52,65.49,1.567,359.9,4.81,30.2,0,0,1,0,0
0.9727,0.9373,17.1541,2.596,64.5,36.9,0.7383,185.2,16.63,16.9,5.8677,81,98,0,0,23.42,42.5,89.3,27.0,1.38,3.23,5.779,18.514,3.1714,49.38,2.7,0.98,53.6,49.25,67.7,1.059,6.16,72.08,1.737,274.7,5.94,66.6,0,0,0,1,0
1.3858,0.9111,26.8941,2.337,70.4,38.5,1.5065,170.8,15.02,20.78,4.9177,82,95,63,0,8.03,45.29,84.2,37.1,2.06,4.14,6.259,23.749,2.587,18.58,16.0,1.197,41.0,6.28,124.7,15.391,8.96,68.31,2.888,280.2,3.25,5.0,0,0,0,0,0
1.2138,1.085,25.005,2.403,81.1,21.9,1.8591,171.2,18.77,14.48,4.8569,73,111,51,0,17.0,40.42,62.5,27.9,3.67,2.01,4.031,19.601,3.0408,31.43,3.8,1.288,93.8,45.0,71.7,2.011,6.85,69.91,3.128,240.5,4.61,32.8,0,0,0,0,0
1.2951,1.292,23.3478,2.308,82.7,49.1,1.8985,156.9,17.89,11.55,4.9508,73,108,66,0,20.93,41.07,93.9,12.7,1.02,3.48,4.505,24.252,1.2819,35.21,4.7,1.211,62.0,53.12,51.3,8.463,11.53,70.7,2.631,247.6,6.46,38.1,0,0,0,0,0
1.599,1.259,26.559,2.305,83.3,34.3,1.3987,153.5,14.18,14.27,5.2948,77,133,0,0,8.99,42.19,30.0,30.2,4.29,1.36,4.491,21.929,3.0299,35.91,19.1,1.187,55.9,36.39,58.1,3.388,8.52,70.45,1.879,389.8,7.24,18.1,0,0,0,0,0
1.4099,1.0445,34.4679,2.378,81.5,38.3,1.3186,170.0,20.7,17.94,7.1664,98,144,0,0,18.95,46.49,95.8,31.3,2.06,2.67,4.284,30.046,2.2325,35.65,127.1,1.396,66.7,58.5,70.9,7.562,12.2,74.66,0.754,222.1,5.85,30.0,0,0,0,0,0
1.2843,1.103,30.0235,2.227,76.8,45.8,1.3872,169.1,19.51,15.09,5.977,100,133,59,0,31.27,42.35,52.3,9.2,3.34,2.88,4.215,21.878,4.4213,19.93,42.4,1.643,126.9,19.06,117.1,30.0,18.76,74.06,0.872,193.3,2.72,5.0,0,0,0,1,0
1.4919,1.1366,31.2883,2.546,72.1,48.6,1.7125,161.3,10.09,18.75,5.6653,76,164,0,0,13.76,41.16,68.3,17.7,1.37,2.79,5.285,24.32,1.5464,10.15,36.1,0.895,48.0,54.0,104.1,1.683,11.54,66.57,1.496,284.5,6.5,58.9,0,0,0,1,0
1.3496,0.7034,28.0959,2.331,67.2,38.0,1.6687,159.9,15.19,19.43,5.421,100,149,0,0,9.11,49.28,38.7,31.4,3.21,2.34,3.0,31.295,3.6347,6.78,16.4,1.07,96.7,68.13,76.0,1.225,6.47,74.9,1.658,332.8,6.12,45.9,0,0,1,0,0
1.5468,0.8624,34.3903,2.612,70.9,31.4,1.6181,160.7,12.71,21.2,4.5487,84,120,0,1,15.88,41.5,115.4,13.7,0.58,1.88,5.175,15.37,4.549,63.49,12.9,1.224,54.9,39.43,52.6,4.121,3.43,68.86,3.314,185.5,4.46,64.3,0,0,0,0,0
1.265,1.4637,28.547,2.22,67.4,20.0,1.4494,165.2,13.77,10.35,3.2768,65,85,0,0,5.0,44.63,103.4,25.1,1.8,1.73,3.944,29.53,4.4532,39.85,43.6,1.082,53.2,5.0,118.9,10.466,18.1,75.55,2.794,333.1,3.65,75.3,0,0,0,0,0
1.6891,0.9493,28.7678,2.337,106.3,38.9,1.6088,182.7,15.62,21.22,4.2313,84,138,60,0,25.75,37.95,43.1,19.3,4.82,2.23,5.134,26.67,3.7952,29.51,24.2,1.154,53.2,5.0,10.0,4.778,13.81,78.36,2.397,295.8,3.63,49.1,0,1,0,0,0
1.4844,1.0883,28.8466,2.408,110.7,28.2,1.4998,153.5,11.12,17.59,5.6214,90,127,76,1,15.71,47.28,79.1,27.8,1.01,2.15,7.114,24.153,3.7228,63.99,15.1,0.92,91.7,28.95,26.3,5.662,2.0,68.32,2.137,415.4,8.85,38.6,0,0,0,0,0
1.3863,1.2338,22.3283,2.384,125.6,20.4,1.6264,159.7,18.47,16.12,5.3133,66,115,79,0,18.29,35.56,105.1,32.7,0.9,1.79,6.699,24.276,2.3986,74.25,31.0,1.019,44.7,65.88,102.8,3.582,11.59,74.94,2.449,279.3,6.49,65.4,0,0,0,0,0
1.6018,1.145,27.0184,2.271,106.0,37.2,0.5471,149.8,21.37,19.88,3.7118,84,126,0,1,16.05,44.86,91.9,23.0,2.96,3.04,7.289,20.708,3.5166,71.72,61.6,1.01,58.1,73.95,91.2,3.555,5.81,68.94,1.977,394.2,5.1,45.1,0,0,0,1,0
1.4956,0.9015,24.0456,2.425,68.5,41.7,1.8847,186.2,17.46,12.15,6.8192,75,166,0,0,23.06,41.32,68.7,40.1,1.03,1.76,4.504,14.549,3.5744,59.97,4.5,1.121,56.5,39.03,44.0,2.039,10.44,74.97,3.144,120.0,4.57,62.5,0,0,0,0,0
0.9176,0.9323,29.0128,2.375,99.7,28.8,1.452,176.5,13.25,18.65,5.0249,76,147,0,0,16.25,42.31,94.9,22.2,1.48,3.5,4.339,30.125,3.2491,99.64,47.8,0.983,52.4,68.36,47.7,4.241,14.92,65.44,1.953,372.5,6.02,36.6,0,0,0,0,0
1.6171,1.0814,25.2806,2.308,57.1,24.8,1.5501,176.4,15.23,15.49,4.4206,67,149,0,0,19.57,43.61,65.9,32.6,1.52,1.96,7.726,17.782,2.7352,93.56,23.6,0.864,94.0,40.85,84.0,1.994,13.91,74.83,2.183,319.0,3.99,73.5,1,0,0,0,0
1.572,1.1037,24.7467,2.278,38.9,41.4,1.5835,172.4,16.53,16.35,5.8066,74,112,49,0,24.9,46.51,76.0,32.0,0.81,2.54,5.262,23.437,4.1183,61.11,42.2,1.002,72.4,12.23,49.7,7.295,11.83,73.0,2.785,256.8,7.81,64.4,0,0,0,0,0
1.5314,1.2886,31.4786,2.463,78.3,39.0,1.0952,164.1,12.27,13.33,6.1701,72,112,0,0,46.1,42.59,112.9,31.1,4.15,2.73,4.855,23.808,3.7523,63.21,181.3,1.123,31.3,27.56,10.0,8.905,7.11,74.26,1.086,371.2,4.0,53.5,0,0,0,1,0
1.2205,0.9935,27.2612,2.093,82.4,39.9,1.0263,154.6,13.65,11.07,3.4988,72,128,0,0,26.3,40.36,135.5,37.9,1.86,0.2,4.323,16.885,3.3203,86.37,60.2,1.167,70.1,22.36,101.4,20.985,6.63,74.29,1.594,271.3,4.85,51.0,0,0,0,0,1
1.3737,1.1446,18.3734,2.397,110.9,48.0,1.4713,176.7,18.62,17.62,6.0297,87,124,0,0,14.66,45.67,90.1,8.0,1.34,1.24,7.214,23.219,4.1994,154.57,32.3,1.167,89.7,36.14,78.3,7.606,7.91,68.28,1.279,368.4,7.72,48.6,0,0,1,0,0
1.6681,1.2129,20.7782,2.592,85.6,49.0,2.0406,176.7,14.12,18.46,3.5687,82,128,0,0,23.04,43.21,100.8,25.3,2.04,1.67,5.248,13.961,2.5629,144.6,4.2,1.302,73.1,55.47,75.1,24.382,8.3,66.7,1.273,157.0,4.17,46.2,0,0,0,0,1
1.149,0.7345,26.3179,2.422,90.4,48.2,1.3996,171.1,16.74,18.68,5.6781,68,105,0,0,13.71,42.16,104.5,19.4,8.72,4.0,5.264,22.351,2.7878,62.52,38.9,0.911,121.4,45.88,15.8,3.336,7.24,73.06,0.661,322.6,3.96,45.4,1,0,0,0,0
1.4399,0.8352,31.0877,2.433,96.5,31.9,1.1895,173.0,19.19,23.57,4.9123,98,128,0,0,30.86,43.37,31.7,14.6,2.0,2.59,3.0,27.163,5.1592,14.8,19.9,1.162,88.6,79.64,75.9,1.02,12.38,73.48,2.031,153.7,3.86,36.0,0,0,1,0,0
0.9418,1.3459,19.3167,2.419,76.8,26.8,1.6124,174.6,21.72,14.22,6.8331,71,135,73,0,32.26,43.88,121.2,30.4,3.91,2.65,5.255,36.274,3.8053,48.88,273.8,1.002,60.2,32.07,82.1,18.876,8.43,73.12,0.973,210.9,4.83,30.1,0,1,0,0,0
1.1671,1.1372,25.7199,2.485,90.9,43.6,1.0698,161.0,17.87,14.12,4.8984,93,137,0,0,24.65,45.13,83.1,20.2,2.07,0.92,4.472,17.827,4.2637,62.15,67.1,1.373,119.5,66.8,97.0,10.907,3.83,65.32,1.365,267.9,7.7,55.7,1,0,1,1,0
1.4293,0.935,16.0,2.577,103.0,30.8,2.1195,185.7,13.66,18.4,5.4176,87,157,37,0,41.69,42.18,84.8,27.3,1.86,1.95,5.259,15.9,3.5454,40.69,22.1,1.35,69.3,42.21,53.4,4.243,6.8,71.23,3.19,264.1,6.25,24.8,0,0,0,0,1
1.5732,0.7816,29.2081,2.348,81.7,39.1,0.9156,161.6,12.71,12.16,4.3985,78,166,0,0,28.28,43.62,83.0,10.7,2.37,0.4,5.25,22.64,1.8833,25.46,77.8,1.311,21.7,41.86,22.9,1.373,19.38,71.51,2.175,275.6,7.76,50.1,0,0,0,0,0
1.2663,1.8564,31.6013,2.421,59.9,43.6,0.6805,166.1,15.48,13.77,5.5811,82,139,0,1,7.5,37.88,64.4,21.0,1.83,0.9,4.649,22.594,2.9484,92.78,33.7,1.206,83.9,75.0,123.7,6.675,20.7,73.28,1.275,218.9,5.45,34.2,0,0,1,1,0
1.2004,1.131,22.3618,2.316,83.2,44.1,0.9944,162.6,11.88,19.29,5.6652,79,146,0,0,35.61,37.91,60.4,21.5,2.55,2.51,5.077,7.139,2.7379,46.03,50.0,1.031,85.7,37.89,61.5,2.401,9.29,69.69,0.636,309.1,5.73,9.3,0,0,0,0,0
0.9759,1.0776,27.7023,2.409,56.3,41.8,1.3498,166.2,17.32,16.93,5.2185,56,144,0,0,20.92,42.73,46.2,30.3,1.06,1.63,4.606,13.166,2.4703,60.98,11.0,1.075,61.0,19.02,65.8,7.479,2.0,73.46,4.057,355.4,8.45,57.4,0,0,0,0,0
1.495,1.0326,27.5335,2.196,102.8,46.8,1.0729,172.0,15.27,19.23,5.2403,79,119,79,0,32.0,36.91,101.4,33.6,1.68,0.73,6.335,19.176,3.0901,63.57,9.9,0.892,108.5,121.57,43.4,2.729,10.53,76.55,1.98,252.8,2.51,94.4,0,0,0,0,0
1.7101,1.2256,27.4808,2.35,49.2,37.2,1.2368,165.4,10.85,21.04,5.1515,85,112,0,0,5.0,41.29,55.3,38.2,1.09,1.23,3.494,24.108,3.2187,8.66,45.2,1.072,80.3,25.32,85.2,11.039,8.41,68.02,2.361,273.1,2.97,94.4,0,1,0,1,0
1.4278,0.9385,20.6262,2.556,51.7,25.9,1.1345,188.5,22.16,18.75,4.7295,67,109,0,0,25.5,45.2,73.2,33.0,8.48,1.98,5.535,21.768,4.0865,15.8,18.1,1.147,91.5,58.47,94.2,2.027,6.66,67.8,1.04,330.9,4.54,20.0,0,0,0,0,0
1.9017,1.1151,26.8274,2.522,51.7,28.0,1.317,176.0,13.36,19.83,7.1095,79,131,0,0,16.49,39.52,88.3,12.9,4.97,1.79,5.21,16.37,3.3002,280.0,22.3,1.11,61.7,34.48,74.9,9.471,2.0,67.03,2.022,415.0,6.75,49.3,0,0,0,0,0
1.6181,0.9236,25.1658,2.397,88.3,23.4,1.8837,162.6,18.75,20.82,4.9577,88,153,54,0,33.85,45.86,88.0,21.6,1.78,2.07,6.072,13.305,2.8188,93.08,11.8,1.206,88.6,43.34,64.9,4.888,13.45,76.78,1.301,271.2,3.59,48.8,0,0,1,1,0
1.434,1.0458,27.0315,2.306,104.1,34.5,1.9539,171.1,19.58,13.46,6.2369,56,142,0,0,23.51,44.94,128.0,17.8,1.9,1.65,5.701,20.03,3.4411,17.73,28.1,0.995,43.7,31.56,68.2,3.134,8.65,70.94,1.389,398.8,2.8,48.4,0,0,0,1,0
1.4624,1.1265,23.4478,2.319,71.9,32.0,1.7994,155.5,17.46,12.83,5.0995,75,102,43,1,32.87,38.54,78.5,30.8,10.97,3.24,4.951,28.972,2.1497,17.7,23.3,1.307,19.2,71.33,69.3,30.0,7.26,76.35,1.508,308.2,6.12,79.4,0,0,0,1,0
1.2502,1.3329,30.3667,2.538,77.3,30.1,1.6227,169.4,16.77,18.44,3.8412,69,137,0,0,35.92,46.59,95.9,31.7,2.46,1.99,4.94,23.673,2.1385,132.99,5.0,1.177,57.9,12.51,52.2,15.15,9.84,72.2,1.575,249.4,4.78,54.6,0,0,0,1,0
1.477,1.2845,37.771,2.562,78.4,35.1,1.7944,183.0,11.39,14.2,4.742,64,127,0,0,14.72,40.04,50.0,19.2,0.98,4.73,7.122,5.0,2.8839,94.87,243.5,1.195,81.7,28.2,73.3,2.32,2.16,73.48,4.503,225.8,6.96,43.5,0,0,1,0,0
1.3336,0.8287,24.4482,2.416,90.8,27.2,0.9396,168.5,18.44,14.72,4.5128,70,108,42,0,29.66,47.33,46.7,16.6,11.31,3.11,5.678,10.956,2.5441,8.88,83.4,1.51,91.2,34.47,74.4,2.793,12.87,70.72,1.339,181.4,4.75,37.2,0,0,0,0,0
1.6023,1.0328,27.0511,2.379,82.7,36.5,1.3369,150.6,13.32,20.47,5.0299,64,116,0,0,20.48,51.01,68.3,40.6,4.55,2.75,6.405,11.593,3.3816,55.08,24.8,1.059,75.0,66.86,96.8,4.034,12.19,64.51,0.733,363.5,6.41,26.1,0,0,0,1,0
1.4788,1.2244,23.5165,2.409,57.1,40.5,1.3631,175.5,16.01,17.0,5.1813,85,152,0,2,30.58,39.47,88.7,25.3,0.85,3.03,4.568,16.748,2.5663,114.85,24.0,1.155,61.0,52.47,20.5,1.239,7.41,78.11,0.721,374.8,5.92,27.9,0,1,0,0,0
1.9127,1.0914,26.4442,2.35,92.9,33.2,1.2553,162.2,17.61,14.38,6.2469,74,142,0,0,27.15,44.88,100.0,10.0,4.7,2.66,6.043,15.923,3.6178,46.67,3.1,0.969,34.5,31.8,68.3,4.614,6.69,69.92,0.866,370.1,5.49,71.7,0,0,0,1,1
1.1143,0.9859,34.7824,2.29,51.4,38.8,1.444,166.5,22.3,8.31,4.8597,69,131,0,0,38.97,40.46,81.1,29.0,0.94,1.68,5.211,8.525,3.6216,22.83,8.4,0.817,61.5,28.06,35.9,2.688,9.44,75.34,0.552,325.1,4.11,22.3,1,0,0,0,0
1.4957,0.8182,28.1878,2.366,77.6,44.1,0.7978,183.5,12.41,16.37,6.7732,62,108,64,0,5.0,43.95,55.4,30.6,0.54,1.35,6.657,18.854,2.523,11.04,40.7,1.327,73.9,57.78,40.6,0.834,8.31,68.59,1.483,423.3,6.23,91.5,0,0,0,0,0
1.4075,1.0445,27.8388,2.517,63.2,40.9,1.9281,182.5,22.87,14.95,4.1029,67,124,0,0,42.43,42.13,102.0,24.2,1.98,3.02,4.046,31.282,2.1864,115.23,186.4,1.268,11.9,72.34,108.6,8.186,16.75,67.97,2.383,358.2,7.28,53.3,0,1,0,0,0
1.4698,0.691,23.9778,2.494,102.4,37.9,1.3197,167.9,17.06,19.25,7.9599,77,153,0,0,21.67,42.73,92.4,22.4,0.35,0.79,4.435,11.607,3.3548,14.93,17.2,1.075,96.3,44.15,102.9,2.223,10.74,76.17,2.171,345.3,5.7,33.3,0,0,0,1,0
1.6805,0.707,30.4727,2.382,65.2,50.1,1.7825,162.9,19.81,12.78,5.872,90,160,0,1,30.6,41.06,82.2,18.3,2.16,1.95,5.009,26.43,2.7015,14.37,7.1,0.924,68.6,16.34,101.6,5.947,2.07,69.38,0.437,337.8,6.7,53.0,0,0,1,1,0
1.3559,1.0404,27.6251,2.346,56.5,28.7,1.5708,187.4,9.18,13.24,5.0248,93,139,0,0,44.0,37.99,67.7,27.0,1.75,1.36,4.758,16.69,4.8734,24.17,5.0,1.161,58.7,48.27,69.0,12.015,2.0,61.1,3.743,411.1,4.43,58.8,0,0,0,0,0
1.5079,0.5898,30.738,2.371,69.0,41.3,2.437,166.1,12.52,17.97,5.2349,81,120,0,1,20.1,48.34,54.4,20.3,1.17,0.43,4.909,21.448,2.2106,26.46,58.9,1.282,83.9,18.53,19.9,3.234,2.91,71.94,0.605,360.0,6.94,17.6,0,0,0,0,0
1.4192,0.7732,31.6712,2.37,85.5,41.3,2.2383,174.7,12.03,12.38,5.994,67,130,0,0,18.65,45.78,59.4,18.6,2.6,2.35,6.421,18.767,1.4539,68.93,6.8,1.068,72.3,85.83,111.2,1.167,20.02,72.01,4.137,280.3,8.09,66.0,0,0,1,0,0
1.3438,1.0085,32.3363,2.493,74.1,34.5,2.3941,191.8,18.26,13.22,6.7068,80,169,0,0,30.22,46.79,56.8,26.8,1.3,1.2,4.52,24.354,2.95,162.11,58.8,1.059,106.6,42.66,29.1,0.956,6.94,78.96,1.568,433.3,3.13,56.2,0,0,0,0,0
1.73,0.8704,21.4825,2.225,53.5,35.2,1.492,165.2,17.17,18.37,5.002,71,121,0,0,31.86,40.9,67.4,12.4,3.27,0.96,5.412,23.017,3.3526,23.58,38.5,0.978,55.5,44.68,80.5,5.6,9.42,69.91,1.939,283.2,7.64,81.4,0,0,1,0,1
1.3072,1.3193,19.357,2.215,57.0,26.8,1.8357,172.7,19.5,16.48,5.9005,73,154,0,0,32.74,40.06,72.8,36.9,12.6,3.22,5.828,23.133,3.7304,39.35,82.8,1.303,88.3,38.08,61.3,4.023,2.0,69.08,1.607,319.8,7.45,49.7,0,0,1,0,0
1.5551,0.9861,21.9739,2.455,89.9,39.8,1.5761,159.9,15.64,15.28,4.6439,76,157,0,0,32.03,41.8,112.4,20.4,1.78,1.98,4.602,17.903,3.3998,30.43,14.7,1.24,70.4,59.67,74.1,3.631,11.07,77.57,2.036,294.3,5.49,42.9,0,0,0,0,0
0.7759,1.327,18.123,2.426,76.5,47.4,1.5475,172.2,12.75,10.39,5.0264,98,114,30,0,26.12,44.76,113.0,9.5,7.99,2.74,5.558,15.334,4.0442,71.74,34.8,1.128,100.7,41.72,57.3,2.574,17.09,67.16,2.251,265.4,4.33,44.4,1,0,0,0,1
1.4251,1.0994,23.8122,2.184,96.9,50.8,1.5076,163.9,13.16,14.06,4.7513,85,154,0,0,19.1,44.07,104.9,32.5,1.87,2.63,4.303,25.442,3.9441,197.48,14.6,0.933,39.2,7.08,50.5,18.525,9.72,64.87,0.581,280.5,7.15,32.5,0,0,1,0,0
1.704,1.0354,25.8198,2.218,88.2,24.4,1.1835,183.4,14.02,18.61,4.6781,78,141,31,0,14.08,47.16,77.8,28.9,0.68,1.77,4.626,26.351,2.5109,38.55,24.4,1.227,109.7,73.35,98.8,1.831,11.16,74.21,1.338,315.1,4.09,47.7,1,0,0,1,0
